#Parameters = {d=5.317902894795; d_passa_faixa=11.118252561128; e=9.296889e-12; l=5; p=5.3716190856516; p_passa_faixa=11.773094507628; phi=0; r=100; theta=0; u=1.1425808117681e-06; w=0.74443492474945; w_passa_faixa=0.13385049465315; z_fss=0.3}                                                  Unnamed: 1                                                  Unnamed: 2
                                                                                                                                                                                                                                 #"Frequency / GHz" SZmax(2),Zmax(2) (e=9.29689e-12) [Real/Imaginary Part] [Re] SZmax(2),Zmax(2) (e=9.29689e-12) [Real/Imaginary Part] [Im]
                                                                                                     #---------------------------------------------------------------------------------------------------------------------------------------------                                                         NaN                                                         NaN
                                                                                                                                                                                                                                              11.56                                                   -0.101175                                                   -0.508101
                                                                                                                                                                                                                                             11.584                                                   -0.104746                                                    -0.50818
                                                                                                                                                                                                                                             11.608                                                   -0.108321                                                   -0.508233
                                                                                                                                                                                                                                             11.632                                                   -0.111901                                                   -0.508259
                                                                                                                                                                                                                                             11.656                                                   -0.115485                                                   -0.508259
                                                                                                                                                                                                                                              11.68                                                   -0.119074                                                   -0.508232
                                                                                                                                                                                                                                             11.704                                                   -0.122667                                                   -0.508179
                                                                                                                                                                                                                                             11.728                                                   -0.126263                                                     -0.5081
                                                                                                                                                                                                                                             11.752                                                   -0.129863                                                   -0.507994
                                                                                                                                                                                                                                             11.776                                                   -0.133467                                                   -0.507861
                                                                                                                                                                                                                                               11.8                                                   -0.137074                                                   -0.507702
                                                                                                                                                                                                                                             11.824                                                   -0.140684                                                   -0.507516
                                                                                                                                                                                                                                             11.848                                                   -0.144296                                                   -0.507303
                                                                                                                                                                                                                                             11.872                                                   -0.147912                                                   -0.507063
                                                                                                                                                                                                                                             11.896                                                   -0.151529                                                   -0.506797
                                                                                                                                                                                                                                              11.92                                                   -0.155149                                                   -0.506504
                                                                                                                                                                                                                                             11.944                                                   -0.158771                                                   -0.506184
                                                                                                                                                                                                                                             11.968                                                   -0.162395                                                   -0.505837
                                                                                                                                                                                                                                             11.992                                                    -0.16602                                                   -0.505463
                                                                                                                                                                                                                                             12.016                                                   -0.169647                                                   -0.505062
                                                                                                                                                                                                                                              12.04                                                   -0.173274                                                   -0.504634
                                                                                                                                                                                                                                             12.064                                                   -0.176903                                                   -0.504179
                                                                                                                                                                                                                                             12.088                                                   -0.180532                                                   -0.503697
                                                                                                                                                                                                                                             12.112                                                   -0.184162                                                   -0.503188
                                                                                                                                                                                                                                             12.136                                                   -0.187793                                                   -0.502652
                                                                                                                                                                                                                                              12.16                                                   -0.191423                                                   -0.502088
                                                                                                                                                                                                                                             12.184                                                   -0.195053                                                   -0.501498
                                                                                                                                                                                                                                             12.208                                                   -0.198683                                                   -0.500881
                                                                                                                                                                                                                                             12.232                                                   -0.202312                                                   -0.500236
                                                                                                                                                                                                                                             12.256                                                   -0.205941                                                   -0.499564
                                                                                                                                                                                                                                              12.28                                                   -0.209569                                                   -0.498865
                                                                                                                                                                                                                                             12.304                                                   -0.213195                                                   -0.498139
                                                                                                                                                                                                                                             12.328                                                   -0.216821                                                   -0.497386
                                                                                                                                                                                                                                             12.352                                                   -0.220444                                                   -0.496605
                                                                                                                                                                                                                                             12.376                                                   -0.224066                                                   -0.495797
                                                                                                                                                                                                                                               12.4                                                   -0.227686                                                   -0.494962
                                                                                                                                                                                                                                             12.424                                                   -0.231304                                                     -0.4941
                                                                                                                                                                                                                                             12.448                                                   -0.234919                                                   -0.493211
                                                                                                                                                                                                                                             12.472                                                   -0.238532                                                   -0.492294
                                                                                                                                                                                                                                             12.496                                                   -0.242142                                                    -0.49135
                                                                                                                                                                                                                                              12.52                                                   -0.245748                                                   -0.490379
                                                                                                                                                                                                                                             12.544                                                   -0.249352                                                   -0.489381
                                                                                                                                                                                                                                             12.568                                                   -0.252952                                                   -0.488356
                                                                                                                                                                                                                                             12.592                                                   -0.256548                                                   -0.487304
                                                                                                                                                                                                                                             12.616                                                   -0.260141                                                   -0.486224
                                                                                                                                                                                                                                              12.64                                                   -0.263729                                                   -0.485117
                                                                                                                                                                                                                                             12.664                                                   -0.267313                                                   -0.483983
                                                                                                                                                                                                                                             12.688                                                   -0.270893                                                   -0.482823
                                                                                                                                                                                                                                             12.712                                                   -0.274468                                                   -0.481635
                                                                                                                                                                                                                                             12.736                                                   -0.278038                                                   -0.480419
                                                                                                                                                                                                                                              12.76                                                   -0.281603                                                   -0.479177
                                                                                                                                                                                                                                             12.784                                                   -0.285162                                                   -0.477908
                                                                                                                                                                                                                                             12.808                                                   -0.288716                                                   -0.476612
                                                                                                                                                                                                                                             12.832                                                   -0.292264                                                   -0.475289
                                                                                                                                                                                                                                             12.856                                                   -0.295807                                                   -0.473939
                                                                                                                                                                                                                                              12.88                                                   -0.299343                                                   -0.472563
                                                                                                                                                                                                                                             12.904                                                   -0.302872                                                   -0.471159
                                                                                                                                                                                                                                             12.928                                                   -0.306395                                                   -0.469728
                                                                                                                                                                                                                                             12.952                                                   -0.309911                                                   -0.468271
                                                                                                                                                                                                                                             12.976                                                   -0.313421                                                   -0.466787
                                                                                                                                                                                                                                                 13                                                   -0.316923                                                   -0.465276
                                                                                                                                                                                                                                             13.024                                                   -0.320417                                                   -0.463739
                                                                                                                                                                                                                                             13.048                                                   -0.323904                                                   -0.462175
                                                                                                                                                                                                                                             13.072                                                   -0.327384                                                   -0.460584
                                                                                                                                                                                                                                             13.096                                                   -0.330855                                                   -0.458967
                                                                                                                                                                                                                                              13.12                                                   -0.334317                                                   -0.457323
                                                                                                                                                                                                                                             13.144                                                   -0.337772                                                   -0.455653
                                                                                                                                                                                                                                             13.168                                                   -0.341218                                                   -0.453957
                                                                                                                                                                                                                                             13.192                                                   -0.344655                                                   -0.452234
                                                                                                                                                                                                                                             13.216                                                   -0.348083                                                   -0.450485
                                                                                                                                                                                                                                              13.24                                                   -0.351501                                                    -0.44871
                                                                                                                                                                                                                                             13.264                                                    -0.35491                                                   -0.446908
                                                                                                                                                                                                                                             13.288                                                    -0.35831                                                   -0.445081
                                                                                                                                                                                                                                             13.312                                                   -0.361699                                                   -0.443227
                                                                                                                                                                                                                                             13.336                                                   -0.365079                                                   -0.441347
                                                                                                                                                                                                                                              13.36                                                   -0.368448                                                   -0.439442
                                                                                                                                                                                                                                             13.384                                                   -0.371807                                                    -0.43751
                                                                                                                                                                                                                                             13.408                                                   -0.375155                                                   -0.435553
                                                                                                                                                                                                                                             13.432                                                   -0.378493                                                    -0.43357
                                                                                                                                                                                                                                             13.456                                                   -0.381819                                                   -0.431561
                                                                                                                                                                                                                                              13.48                                                   -0.385134                                                   -0.429527
                                                                                                                                                                                                                                             13.504                                                   -0.388438                                                   -0.427467
                                                                                                                                                                                                                                             13.528                                                   -0.391729                                                   -0.425382
                                                                                                                                                                                                                                             13.552                                                    -0.39501                                                   -0.423271
                                                                                                                                                                                                                                             13.576                                                   -0.398278                                                   -0.421135
                                                                                                                                                                                                                                               13.6                                                   -0.401533                                                   -0.418974
                                                                                                                                                                                                                                             13.624                                                   -0.404777                                                   -0.416788
                                                                                                                                                                                                                                             13.648                                                   -0.408007                                                   -0.414576
                                                                                                                                                                                                                                             13.672                                                   -0.411225                                                    -0.41234
                                                                                                                                                                                                                                             13.696                                                    -0.41443                                                   -0.410079
                                                                                                                                                                                                                                              13.72                                                   -0.417622                                                   -0.407793
                                                                                                                                                                                                                                             13.744                                                     -0.4208                                                   -0.405482
                                                                                                                                                                                                                                             13.768                                                   -0.423965                                                   -0.403147
                                                                                                                                                                                                                                             13.792                                                   -0.427116                                                   -0.400787
                                                                                                                                                                                                                                             13.816                                                   -0.430253                                                   -0.398402
                                                                                                                                                                                                                                              13.84                                                   -0.433376                                                   -0.395994
                                                                                                                                                                                                                                             13.864                                                   -0.436484                                                   -0.393561
                                                                                                                                                                                                                                             13.888                                                   -0.439578                                                   -0.391103
                                                                                                                                                                                                                                             13.912                                                   -0.442657                                                   -0.388622
                                                                                                                                                                                                                                             13.936                                                   -0.445722                                                   -0.386117
                                                                                                                                                                                                                                              13.96                                                   -0.448771                                                   -0.383588
                                                                                                                                                                                                                                             13.984                                                   -0.451805                                                   -0.381035
                                                                                                                                                                                                                                             14.008                                                   -0.454823                                                   -0.378458
                                                                                                                                                                                                                                             14.032                                                   -0.457826                                                   -0.375858
                                                                                                                                                                                                                                             14.056                                                   -0.460814                                                   -0.373235
                                                                                                                                                                                                                                              14.08                                                   -0.463785                                                   -0.370588
                                                                                                                                                                                                                                             14.104                                                    -0.46674                                                   -0.367917
                                                                                                                                                                                                                                             14.128                                                   -0.469678                                                   -0.365224
                                                                                                                                                                                                                                             14.152                                                     -0.4726                                                   -0.362508
                                                                                                                                                                                                                                             14.176                                                   -0.475506                                                   -0.359768
                                                                                                                                                                                                                                               14.2                                                   -0.478394                                                   -0.357006
                                                                                                                                                                                                                                             14.224                                                   -0.481266                                                   -0.354221
                                                                                                                                                                                                                                             14.248                                                    -0.48412                                                   -0.351414
                                                                                                                                                                                                                                             14.272                                                   -0.486957                                                   -0.348584
                                                                                                                                                                                                                                             14.296                                                   -0.489776                                                   -0.345732
                                                                                                                                                                                                                                              14.32                                                   -0.492577                                                   -0.342858
                                                                                                                                                                                                                                             14.344                                                   -0.495361                                                   -0.339961
                                                                                                                                                                                                                                             14.368                                                   -0.498126                                                   -0.337043
                                                                                                                                                                                                                                             14.392                                                   -0.500873                                                   -0.334102
                                                                                                                                                                                                                                             14.416                                                   -0.503602                                                    -0.33114
                                                                                                                                                                                                                                              14.44                                                   -0.506312                                                   -0.328156
                                                                                                                                                                                                                                             14.464                                                   -0.509004                                                   -0.325151
                                                                                                                                                                                                                                             14.488                                                   -0.511676                                                   -0.322125
                                                                                                                                                                                                                                             14.512                                                    -0.51433                                                   -0.319077
