#Parameters = {d=5.317902894795; d_passa_faixa=11.118252561128; e=9.296889e-12; l=5; p=5.3716190856516; p_passa_faixa=11.773094507628; phi=0; r=100; theta=0; u=1.1425808117681e-06; w=0.74443492474945; w_passa_faixa=0.13385049465315; z_fss=0.3}                                                  Unnamed: 1                                                  Unnamed: 2
                                                                                                                                                                                                                                 #"Frequency / GHz" SZmin(1),Zmax(1) (e=9.29689e-12) [Real/Imaginary Part] [Re] SZmin(1),Zmax(1) (e=9.29689e-12) [Real/Imaginary Part] [Im]
                                                                                                     #---------------------------------------------------------------------------------------------------------------------------------------------                                                         NaN                                                         NaN
                                                                                                                                                                                                                                              7.408                                                   -0.518255                                                   -0.774632
                                                                                                                                                                                                                                              7.432                                                    -0.52336                                                   -0.770716
                                                                                                                                                                                                                                              7.456                                                   -0.528435                                                   -0.766766
                                                                                                                                                                                                                                               7.48                                                   -0.533479                                                   -0.762782
                                                                                                                                                                                                                                              7.504                                                   -0.538492                                                   -0.758766
                                                                                                                                                                                                                                              7.528                                                   -0.543474                                                   -0.754716
                                                                                                                                                                                                                                              7.552                                                   -0.548424                                                   -0.750634
                                                                                                                                                                                                                                              7.576                                                   -0.553343                                                   -0.746519
                                                                                                                                                                                                                                                7.6                                                    -0.55823                                                   -0.742372
                                                                                                                                                                                                                                              7.624                                                   -0.563085                                                   -0.738193
                                                                                                                                                                                                                                              7.648                                                   -0.567908                                                   -0.733982
                                                                                                                                                                                                                                              7.672                                                   -0.572699                                                    -0.72974
                                                                                                                                                                                                                                              7.696                                                   -0.577457                                                   -0.725467
                                                                                                                                                                                                                                               7.72                                                   -0.582182                                                   -0.721163
                                                                                                                                                                                                                                              7.744                                                   -0.586874                                                   -0.716828
                                                                                                                                                                                                                                              7.768                                                   -0.591533                                                   -0.712463
                                                                                                                                                                                                                                              7.792                                                   -0.596159                                                   -0.708067
                                                                                                                                                                                                                                              7.816                                                   -0.600751                                                   -0.703642
                                                                                                                                                                                                                                               7.84                                                   -0.605309                                                   -0.699187
                                                                                                                                                                                                                                              7.864                                                   -0.609833                                                   -0.694703
                                                                                                                                                                                                                                              7.888                                                   -0.614323                                                    -0.69019
                                                                                                                                                                                                                                              7.912                                                   -0.618779                                                   -0.685647
                                                                                                                                                                                                                                              7.936                                                     -0.6232                                                   -0.681077
                                                                                                                                                                                                                                               7.96                                                   -0.627587                                                   -0.676478
                                                                                                                                                                                                                                              7.984                                                   -0.631938                                                   -0.671851
                                                                                                                                                                                                                                              8.008                                                   -0.636255                                                   -0.667196
                                                                                                                                                                                                                                              8.032                                                   -0.640536                                                   -0.662514
                                                                                                                                                                                                                                              8.056                                                   -0.644782                                                   -0.657804
                                                                                                                                                                                                                                               8.08                                                   -0.648993                                                   -0.653068
                                                                                                                                                                                                                                              8.104                                                   -0.653168                                                   -0.648305
                                                                                                                                                                                                                                              8.128                                                   -0.657307                                                   -0.643516
                                                                                                                                                                                                                                              8.152                                                   -0.661409                                                   -0.638701
                                                                                                                                                                                                                                              8.176                                                   -0.665476                                                   -0.633859
                                                                                                                                                                                                                                                8.2                                                   -0.669506                                                   -0.628993
                                                                                                                                                                                                                                              8.224                                                     -0.6735                                                   -0.624101
                                                                                                                                                                                                                                              8.248                                                   -0.677457                                                   -0.619184
                                                                                                                                                                                                                                              8.272                                                   -0.681377                                                   -0.614242
                                                                                                                                                                                                                                              8.296                                                   -0.685261                                                   -0.609276
                                                                                                                                                                                                                                               8.32                                                   -0.689107                                                   -0.604286
                                                                                                                                                                                                                                              8.344                                                   -0.692916                                                   -0.599272
                                                                                                                                                                                                                                              8.368                                                   -0.696687                                                   -0.594235
                                                                                                                                                                                                                                              8.392                                                   -0.700421                                                   -0.589174
                                                                                                                                                                                                                                              8.416                                                   -0.704118                                                    -0.58409
                                                                                                                                                                                                                                               8.44                                                   -0.707776                                                   -0.578984
                                                                                                                                                                                                                                              8.464                                                   -0.711397                                                   -0.573855
                                                                                                                                                                                                                                              8.488                                                   -0.714979                                                   -0.568704
                                                                                                                                                                                                                                              8.512                                                   -0.718524                                                   -0.563532
                                                                                                                                                                                                                                              8.536                                                   -0.722029                                                   -0.558337
                                                                                                                                                                                                                                               8.56                                                   -0.725497                                                   -0.553122
                                                                                                                                                                                                                                              8.584                                                   -0.728926                                                   -0.547885
                                                                                                                                                                                                                                              8.608                                                   -0.732316                                                   -0.542628
                                                                                                                                                                                                                                              8.632                                                   -0.735668                                                   -0.537351
                                                                                                                                                                                                                                              8.656                                                    -0.73898                                                   -0.532053
                                                                                                                                                                                                                                               8.68                                                   -0.742253                                                   -0.526736
                                                                                                                                                                                                                                              8.704                                                   -0.745488                                                   -0.521399
                                                                                                                                                                                                                                              8.728                                                   -0.748683                                                   -0.516043
                                                                                                                                                                                                                                              8.752                                                   -0.751839                                                   -0.510668
                                                                                                                                                                                                                                              8.776                                                   -0.754955                                                   -0.505275
                                                                                                                                                                                                                                                8.8                                                   -0.758032                                                   -0.499863
                                                                                                                                                                                                                                              8.824                                                   -0.761069                                                   -0.494434
                                                                                                                                                                                                                                              8.848                                                   -0.764066                                                   -0.488986
                                                                                                                                                                                                                                              8.872                                                   -0.767023                                                   -0.483521
                                                                                                                                                                                                                                              8.896                                                   -0.769941                                                   -0.478039
                                                                                                                                                                                                                                               8.92                                                   -0.772818                                                   -0.472541
                                                                                                                                                                                                                                              8.944                                                   -0.775655                                                   -0.467025
                                                                                                                                                                                                                                              8.968                                                   -0.778453                                                   -0.461494
                                                                                                                                                                                                                                              8.992                                                   -0.781209                                                   -0.455946
                                                                                                                                                                                                                                              9.016                                                   -0.783926                                                   -0.450383
                                                                                                                                                                                                                                               9.04                                                   -0.786602                                                   -0.444805
                                                                                                                                                                                                                                              9.064                                                   -0.789237                                                   -0.439212
                                                                                                                                                                                                                                              9.088                                                   -0.791832                                                   -0.433604
                                                                                                                                                                                                                                              9.112                                                   -0.794386                                                   -0.427981
                                                                                                                                                                                                                                              9.136                                                     -0.7969                                                   -0.422345
                                                                                                                                                                                                                                               9.16                                                   -0.799373                                                   -0.416694
                                                                                                                                                                                                                                              9.184                                                   -0.801805                                                   -0.411031
                                                                                                                                                                                                                                              9.208                                                   -0.804195                                                   -0.405353
                                                                                                                                                                                                                                              9.232                                                   -0.806545                                                   -0.399663
                                                                                                                                                                                                                                              9.256                                                   -0.808854                                                   -0.393961
                                                                                                                                                                                                                                               9.28                                                   -0.811122                                                   -0.388246
                                                                                                                                                                                                                                              9.304                                                   -0.813349                                                   -0.382519
                                                                                                                                                                                                                                              9.328                                                   -0.815534                                                   -0.376781
                                                                                                                                                                                                                                              9.352                                                   -0.817678                                                   -0.371031
                                                                                                                                                                                                                                              9.376                                                   -0.819781                                                   -0.365269
                                                                                                                                                                                                                                                9.4                                                   -0.821843                                                   -0.359498
                                                                                                                                                                                                                                              9.424                                                   -0.823863                                                   -0.353715
                                                                                                                                                                                                                                              9.448                                                   -0.825842                                                   -0.347923
                                                                                                                                                                                                                                              9.472                                                   -0.827779                                                    -0.34212
                                                                                                                                                                                                                                              9.496                                                   -0.829675                                                   -0.336308
                                                                                                                                                                                                                                               9.52                                                   -0.831529                                                   -0.330487
                                                                                                                                                                                                                                              9.544                                                   -0.833341                                                   -0.324657
                                                                                                                                                                                                                                              9.568                                                   -0.835113                                                   -0.318818
                                                                                                                                                                                                                                              9.592                                                   -0.836842                                                    -0.31297
                                                                                                                                                                                                                                              9.616                                                    -0.83853                                                   -0.307115
                                                                                                                                                                                                                                               9.64                                                   -0.840176                                                   -0.301252
                                                                                                                                                                                                                                              9.664                                                   -0.841781                                                   -0.295381
                                                                                                                                                                                                                                              9.688                                                   -0.843343                                                   -0.289503
                                                                                                                                                                                                                                              9.712                                                   -0.844864                                                   -0.283619
                                                                                                                                                                                                                                              9.736                                                   -0.846344                                                   -0.277727
                                                                                                                                                                                                                                               9.76                                                   -0.847781                                                    -0.27183
                                                                                                                                                                                                                                              9.784                                                   -0.849177                                                   -0.265926
                                                                                                                                                                                                                                              9.808                                                   -0.850532                                                   -0.260017
                                                                                                                                                                                                                                              9.832                                                   -0.851844                                                   -0.254102
                                                                                                                                                                                                                                              9.856                                                   -0.853115                                                   -0.248183
                                                                                                                                                                                                                                               9.88                                                   -0.854343                                                   -0.242258
                                                                                                                                                                                                                                              9.904                                                   -0.855531                                                   -0.236329
                                                                                                                                                                                                                                              9.928                                                   -0.856676                                                   -0.230396
                                                                                                                                                                                                                                              9.952                                                    -0.85778                                                   -0.224459
                                                                                                                                                                                                                                              9.976                                                   -0.858841                                                   -0.218519
                                                                                                                                                                                                                                                 10                                                   -0.859862                                                   -0.212575
                                                                                                                                                                                                                                             10.024                                                    -0.86084                                                   -0.206628
                                                                                                                                                                                                                                             10.048                                                   -0.861777                                                   -0.200679
                                                                                                                                                                                                                                             10.072                                                   -0.862672                                                   -0.194727
                                                                                                                                                                                                                                             10.096                                                   -0.863525                                                   -0.188773
                                                                                                                                                                                                                                              10.12                                                   -0.864337                                                   -0.182817
                                                                                                                                                                                                                                             10.144                                                   -0.865107                                                   -0.176859
                                                                                                                                                                                                                                             10.168                                                   -0.865836                                                   -0.170901
                                                                                                                                                                                                                                             10.192                                                   -0.866523                                                   -0.164941
                                                                                                                                                                                                                                             10.216                                                   -0.867169                                                   -0.158981
                                                                                                                                                                                                                                              10.24                                                   -0.867773                                                   -0.153021
                                                                                                                                                                                                                                             10.264                                                   -0.868335                                                    -0.14706
                                                                                                                                                                                                                                             10.288                                                   -0.868856                                                     -0.1411
                                                                                                                                                                                                                                             10.312                                                   -0.869336                                                    -0.13514
                                                                                                                                                                                                                                             10.336                                                   -0.869775                                                   -0.129181
                                                                                                                                                                                                                                              10.36                                                   -0.870172                                                   -0.123223
