#Parameters = {d=5.317902894795; d_passa_faixa=11.118252561128; e=6.5892246517659e-11; l=5; p=5.3716190856516; p_passa_faixa=11.773094507628; phi=0; r=100; theta=0; u=1.1425808117681e-06; w=0.74443492474945; w_passa_faixa=0.13385049465315; z_fss=0.3}                                  Unnamed: 1                                  Unnamed: 2
                                                                                                                                                                                                                                        #"Frequency / GHz" SZmax(1),Zmax(1) [Real/Imaginary Part] [Re] SZmax(1),Zmax(1) [Real/Imaginary Part] [Im]
                                                                                                                                            #-------------------------------------------------------------------------------------------------------------                                         NaN                                         NaN
                                                                                                                                                                                                                                                     6.232                                    0.293493                                    0.119549
                                                                                                                                                                                                                                                     6.256                                    0.269874                                    0.098489
                                                                                                                                                                                                                                                      6.28                                     0.24448                                    0.079006
                                                                                                                                                                                                                                                     6.304                                    0.217434                                    0.061299
                                                                                                                                                                                                                                                     6.328                                     0.18889                                    0.045553
                                                                                                                                                                                                                                                     6.352                                    0.159027                                    0.031937
                                                                                                                                                                                                                                                     6.376                                    0.128049                                    0.020599
                                                                                                                                                                                                                                                       6.4                                    0.096178                                    0.011657
                                                                                                                                                                                                                                                     6.424                                    0.063656                                    0.005205
                                                                                                                                                                                                                                                     6.448                                    0.030733                                    0.001301
                                                                                                                                                                                                                                                     6.472                                   -0.002333                                   -0.000029
                                                                                                                                                                                                                                                     6.496                                   -0.035285                                    0.001207
                                                                                                                                                                                                                                                      6.52                                   -0.067869                                    0.004966
                                                                                                                                                                                                                                                     6.544                                   -0.099843                                    0.011176
                                                                                                                                                                                                                                                     6.568                                    -0.13098                                    0.019733
                                                                                                                                                                                                                                                     6.592                                   -0.161074                                    0.030509
                                                                                                                                                                                                                                                     6.616                                   -0.189937                                    0.043354
                                                                                                                                                                                                                                                      6.64                                    -0.21741                                      0.0581
                                                                                                                                                                                                                                                     6.664                                   -0.243358                                    0.074566
                                                                                                                                                                                                                                                     6.688                                   -0.267675                                    0.092563
                                                                                                                                                                                                                                                     6.712                                   -0.290279                                    0.111898
                                                                                                                                                                                                                                                     6.736                                   -0.311115                                    0.132379
                                                                                                                                                                                                                                                      6.76                                   -0.330151                                    0.153816
                                                                                                                                                                                                                                                     6.784                                   -0.347378                                    0.176025
                                                                                                                                                                                                                                                     6.808                                   -0.362806                                    0.198833
                                                                                                                                                                                                                                                     6.832                                   -0.376462                                    0.222076
                                                                                                                                                                                                                                                     6.856                                   -0.388389                                    0.245603
                                                                                                                                                                                                                                                      6.88                                   -0.398639                                    0.269275
                                                                                                                                                                                                                                                     6.904                                   -0.407276                                    0.292966
                                                                                                                                                                                                                                                     6.928                                   -0.414371                                    0.316566
                                                                                                                                                                                                                                                     6.952                                   -0.420001                                    0.339976
                                                                                                                                                                                                                                                     6.976                                   -0.424244                                    0.363109
                                                                                                                                                                                                                                                         7                                   -0.427184                                    0.385892
                                                                                                                                                                                                                                                     7.024                                   -0.428901                                    0.408262
                                                                                                                                                                                                                                                     7.048                                   -0.429478                                    0.430167
                                                                                                                                                                                                                                                     7.072                                   -0.428995                                    0.451564
                                                                                                                                                                                                                                                     7.096                                    -0.42753                                    0.472419
                                                                                                                                                                                                                                                      7.12                                   -0.425158                                    0.492705
                                                                                                                                                                                                                                                     7.144                                   -0.421953                                    0.512403
                                                                                                                                                                                                                                                     7.168                                   -0.417981                                      0.5315
                                                                                                                                                                                                                                                     7.192                                   -0.413309                                    0.549986
                                                                                                                                                                                                                                                     7.216                                   -0.407998                                    0.567858
                                                                                                                                                                                                                                                      7.24                                   -0.402105                                    0.585116
                                                                                                                                                                                                                                                     7.264                                   -0.395683                                    0.601763
                                                                                                                                                                                                                                                     7.288                                   -0.388784                                    0.617804
                                                                                                                                                                                                                                                     7.312                                   -0.381454                                    0.633249
                                                                                                                                                                                                                                                     7.336                                   -0.373735                                    0.648107
                                                                                                                                                                                                                                                      7.36                                   -0.365668                                    0.662391
                                                                                                                                                                                                                                                     7.384                                   -0.357289                                    0.676112
                                                                                                                                                                                                                                                     7.408                                   -0.348632                                    0.689285
                                                                                                                                                                                                                                                     7.432                                   -0.339729                                    0.701924
                                                                                                                                                                                                                                                     7.456                                   -0.330608                                    0.714043
                                                                                                                                                                                                                                                      7.48                                   -0.321295                                    0.725659
                                                                                                                                                                                                                                                     7.504                                   -0.311813                                    0.736787
                                                                                                                                                                                                                                                     7.528                                   -0.302186                                    0.747441
                                                                                                                                                                                                                                                     7.552                                   -0.292432                                    0.757638
                                                                                                                                                                                                                                                     7.576                                   -0.282571                                    0.767392
                                                                                                                                                                                                                                                       7.6                                   -0.272618                                    0.776718
                                                                                                                                                                                                                                                     7.624                                   -0.262589                                    0.785631
                                                                                                                                                                                                                                                     7.648                                   -0.252497                                    0.794145
                                                                                                                                                                                                                                                     7.672                                   -0.242356                                    0.802275
                                                                                                                                                                                                                                                     7.696                                   -0.232175                                    0.810033
                                                                                                                                                                                                                                                      7.72                                   -0.221966                                    0.817432
                                                                                                                                                                                                                                                     7.744                                   -0.211737                                    0.824487
                                                                                                                                                                                                                                                     7.768                                   -0.201498                                    0.831208
                                                                                                                                                                                                                                                     7.792                                   -0.191256                                    0.837607
                                                                                                                                                                                                                                                     7.816                                   -0.181016                                    0.843697
                                                                                                                                                                                                                                                      7.84                                   -0.170787                                    0.849488
                                                                                                                                                                                                                                                     7.864                                   -0.160573                                    0.854991
                                                                                                                                                                                                                                                     7.888                                   -0.150379                                    0.860215
                                                                                                                                                                                                                                                     7.912                                    -0.14021                                    0.865171
                                                                                                                                                                                                                                                     7.936                                    -0.13007                                    0.869868
                                                                                                                                                                                                                                                      7.96                                   -0.119962                                    0.874315
                                                                                                                                                                                                                                                     7.984                                   -0.109889                                     0.87852
                                                                                                                                                                                                                                                     8.008                                   -0.099855                                    0.882492
                                                                                                                                                                                                                                                     8.032                                   -0.089862                                    0.886239
                                                                                                                                                                                                                                                     8.056                                   -0.079913                                    0.889769
                                                                                                                                                                                                                                                      8.08                                   -0.070008                                    0.893087
                                                                                                                                                                                                                                                     8.104                                   -0.060151                                    0.896203
                                                                                                                                                                                                                                                     8.128                                   -0.050342                                    0.899121
                                                                                                                                                                                                                                                     8.152                                   -0.040582                                    0.901849
                                                                                                                                                                                                                                                     8.176                                   -0.030874                                    0.904393
                                                                                                                                                                                                                                                       8.2                                   -0.021218                                    0.906758
                                                                                                                                                                                                                                                     8.224                                   -0.011615                                    0.908951
                                                                                                                                                                                                                                                     8.248                                   -0.002066                                    0.910975
                                                                                                                                                                                                                                                     8.272                                     0.00743                                    0.912837
                                                                                                                                                                                                                                                     8.296                                     0.01687                                    0.914542
                                                                                                                                                                                                                                                      8.32                                    0.026255                                    0.916094
                                                                                                                                                                                                                                                     8.344                                    0.035585                                    0.917497
                                                                                                                                                                                                                                                     8.368                                    0.044859                                    0.918757
                                                                                                                                                                                                                                                     8.392                                    0.054077                                    0.919876
                                                                                                                                                                                                                                                     8.416                                    0.063239                                     0.92086
                                                                                                                                                                                                                                                      8.44                                    0.072345                                    0.921711
                                                                                                                                                                                                                                                     8.464                                    0.081395                                    0.922434
                                                                                                                                                                                                                                                     8.488                                    0.090389                                    0.923032
                                                                                                                                                                                                                                                     8.512                                    0.099327                                    0.923508
                                                                                                                                                                                                                                                     8.536                                    0.108209                                    0.923866
                                                                                                                                                                                                                                                      8.56                                    0.117035                                    0.924108
                                                                                                                                                                                                                                                     8.584                                    0.125806                                    0.924238
                                                                                                                                                                                                                                                     8.608                                    0.134521                                    0.924259
                                                                                                                                                                                                                                                     8.632                                    0.143181                                    0.924172
                                                                                                                                                                                                                                                     8.656                                    0.151787                                    0.923982
                                                                                                                                                                                                                                                      8.68                                    0.160337                                    0.923689
                                                                                                                                                                                                                                                     8.704                                    0.168834                                    0.923298
                                                                                                                                                                                                                                                     8.728                                    0.177276                                    0.922809
                                                                                                                                                                                                                                                     8.752                                    0.185664                                    0.922226
                                                                                                                                                                                                                                                     8.776                                    0.193999                                    0.921551
                                                                                                                                                                                                                                                       8.8                                    0.202281                                    0.920784
                                                                                                                                                                                                                                                     8.824                                     0.21051                                     0.91993
                                                                                                                                                                                                                                                     8.848                                    0.218686                                    0.918989
                                                                                                                                                                                                                                                     8.872                                     0.22681                                    0.917963
                                                                                                                                                                                                                                                     8.896                                    0.234882                                    0.916854
                                                                                                                                                                                                                                                      8.92                                    0.242902                                    0.915665
                                                                                                                                                                                                                                                     8.944                                    0.250871                                    0.914396
                                                                                                                                                                                                                                                     8.968                                    0.258789                                    0.913048
                                                                                                                                                                                                                                                     8.992                                    0.266656                                    0.911625
                                                                                                                                                                                                                                                     9.016                                    0.274473                                    0.910127
                                                                                                                                                                                                                                                      9.04                                     0.28224                                    0.908555
                                                                                                                                                                                                                                                     9.064                                    0.289956                                    0.906912
                                                                                                                                                                                                                                                     9.088                                    0.297624                                    0.905198
                                                                                                                                                                                                                                                     9.112                                    0.305242                                    0.903415
                                                                                                                                                                                                                                                     9.136                                    0.312811                                    0.901563
                                                                                                                                                                                                                                                      9.16                                    0.320332                                    0.899645
                                                                                                                                                                                                                                                     9.184                                    0.327804                                    0.897661
                                                                                                                                                                                                                                                     9.208                                    0.335228                                    0.895613
                                                                                                                                                                                                                                                     9.232                                    0.342604                                    0.893501
                                                                                                                                                                                                                                                     9.256                                    0.349933                                    0.891327
                                                                                                                                                                                                                                                      9.28                                    0.357214                                    0.889092
                                                                                                                                                                                                                                                     9.304                                    0.364448                                    0.886797
                                                                                                                                                                                                                                                     9.328                                    0.371636                                    0.884442
                                                                                                                                                                                                                                                     9.352                                    0.378777                                    0.882029
                                                                                                                                                                                                                                                     9.376                                    0.385872                                    0.879559
                                                                                                                                                                                                                                                       9.4                                     0.39292                                    0.877033
